19274464	0.0490629977085	0.297775770507	0.254470289438	0.398690942347
19375691	0.539924980486	0.417687428176	0.0345725082027	0.00781508313448
19401818	0.0661443305635	0.0498342367448	0.625208957199	0.258812475493
19401819	0.0192456423148	0.116966244141	0.361135707958	0.502652405587
19401820	4.15901168477e-05	0.00045968798679	0.165908642067	0.83359007983
19401821	0.0158402217487	0.106148392401	0.320879692912	0.557131692939
19401822	0.012977220757	0.684147740585	0.277951277738	0.0249237609208
19401823	0.025097746835	0.197005864876	0.5231451174	0.254751270889
19423075	0.588283000142	0.368999469935	0.0421304482772	0.000587081645584
19426963	0.580435241782	0.199478129746	0.218611663923	0.00147496454926
19447381	0.887232055401	0.102306805298	0.00935143110588	0.00110970819436
19451014	0.105976285848	0.419213196225	0.420236688134	0.0545738297934
19464939	0.0205328894071	0.681779849481	0.252876629015	0.044810632097
19464940	0.125868127717	0.111384437948	0.162635470409	0.600111963925
19467908	0.0458201340797	0.222135164119	0.127842703767	0.604201998034
19481967	0.170279104886	0.381601779407	0.398008432695	0.0501106830124
19481968	0.271580182483	0.576372300388	0.126158209281	0.0258893078482
19481969	0.00011498602851	0.113671589481	0.446746554725	0.439466869766
19482504	4.26653249338e-05	0.011718282204	0.177983307914	0.810255744557
19495811	4.13742884387e-07	0.0496728998752	0.172269980581	0.778056705801
19497557	0.643233656484	0.114631123285	0.224147729289	0.0179874909426
19497776	0.0707816395629	0.426400537865	0.24595631677	0.256861505802
19501009	0.0104030235466	0.552042245671	0.355743982983	0.0818107477989
19501010	2.77386216234e-08	0.000149365715982	0.0138908858189	0.985959720727
19501536	0.0312578438621	0.427532192406	0.44328104807	0.097928915662
19501537	0.000664934360492	0.110957920161	0.520352674388	0.368024471091
19502092	0.0890168077958	0.337608118998	0.235248915019	0.338126158188
19502093	0.0209704241901	0.169092101465	0.667089418242	0.142848056103
19505836	0.286775068235	0.483026994706	0.187372973909	0.0428249631503
19515599	0.0947847004131	0.607306402184	0.252766542558	0.0451423548453
19520598	0.0183487046384	0.169824110674	0.147136351412	0.664690833275
19524476	0.00124042649208	0.124991089251	0.297008641874	0.576759842383
19526199	7.45933809477e-10	0.0342241465967	0.422232621064	0.543543231594
19535280	0.0779267865705	0.296047918751	0.278254001195	0.347771293484
19535281	0.10254859606	0.286017289429	0.210830313534	0.400603800976
19540144	0.0227716645076	0.183801010227	0.309966595577	0.483460729688
19559639	0.000571813061243	0.0400796595705	0.445618462142	0.513730065227
19560391	0.0265035242663	0.443115048167	0.352917762461	0.177463665106
19560957	0.0926989326082	0.546516497165	0.356457673091	0.00432689713533
